id	review	rating	fresh	critic	top_critic	publisher	date
685	Jack Goes Boating is a successful work of art. To see this movie is to feel that you've lived it.	3/4	fresh	Mick LaSalle	1	San Francisco Chronicle	September 23, 2010
685	Hoffman's direction is a mixture of skill and showiness. He's attentive to all the actors, but he can't resist cute camera angles and Fellini-esque touches that don't quite fit this story.	2.5/4	rotten	John Hartl	1	Seattle Times	September 23, 2010
685	"Marty"" remade by Jim Jarmusch, ""Jack Goes Boating"" is a long dip in a pool of New York working-class-romantic angst."	B-	rotten	James Verniere	0	Boston Herald	September 23, 2010
685	This is one of those rare movies that genuinely likes its characters and wishes them the best; as agonizing as it can be to watch Jack fumble toward human connection, Hoffman knows the fumbling's the point.	2.5/4	fresh	Ty Burr	1	Boston Globe	September 23, 2010
685	The sort of old-fashioned, slight little-guy-makes-good story that has some really charming moments but can often seem precious and contrived.	C	rotten	Frank Swietek	0	One Guy's Opinion	September 23, 2010
685	Just another movie that could be titled Sad Guy in New York.	2.5/5	rotten	Matt Pais	0	Metromix.com	September 23, 2010
685	The actors make it new and poignant, and avoid going over the top in the story's limited psychic and physical space. Even at their highest pitch, the emotions of these characters come from hearts long worn down by the troubles we see.	3/4	fresh	Roger Ebert	1	Chicago Sun-Times	September 23, 2010
685	the kind of film that you can't take your eyes off of, even though it never seems to call attention to itself. 		fresh	Todd Gilchrist	0	Cinematical	September 22, 2010
685	Hoffman is stymied by the difficult task of transforming stage material into a movie; Jack Goes Boating's camera just sits there while actors act.	C+	rotten	Lisa Schwarzbaum	1	Entertainment Weekly	September 22, 2010
685	A characteristically morose wallow in indie-style shoe-gazing that should only please the most dedicated fans of the talented Philip Seymour Hoffman.	2/5	rotten	Brent Simon	0	Shared Darkness	September 22, 2010
685	Smart, sweet and emotionally rich.	4/5	fresh	Steve Ramos	0	Boxoffice Magazine	September 18, 2010
685	Such a gentle picture that at times it threatens to drift off the screen.	7/10	fresh	Stephanie Zacharek	0	Movieline	September 17, 2010
685	It would almost come across as a fairly routine indie/Sundance-type movie if not for the superior acting and subtle characterization.	3/5	fresh	Jeffrey M. Anderson	0	Common Sense Media	September 17, 2010
685	Philip Seymour Hoffman's directorial debut is a showcase for four passionate, authentic performances.	4/5	fresh	Richard Roeper	1	Richard Roeper.com	September 17, 2010
685	The ruefully funny Jack Goes Boating, which, refreshingly, takes a generous view of its flawed characters, is a must for us many Hoffman fans.	3/4	fresh	Lou Lumenick	1	New York Post	September 17, 2010
685	As is so often the case in modest, aimless little movies like this one, it is the acting that saves Jack Goes Boating from triviality or worse.	2.5/5	fresh		1	New York Times	September 17, 2010
685	Jack Goes Boating doesn't exactly herald the arrival of a major new filmmaking talent, but it does act as a modestly entertaining showcase for a group of versatile performers.	3/4	fresh	Ethan Alter	0	NYC Film Critic	September 16, 2010
685	It's an intimate, slice-of-life story in which things move deliberately, character goals are modest, and emotions -- both of the internal and external kind -- take center stage.	3.5/5	fresh	Gary Goldstein	1	Los Angeles Times	September 16, 2010
685	The performances are strong, and Glaudini pulls the story forward largely on the sweet image of an adult gladly taking baby steps into a new world.	B-	fresh	Tasha Robinson	1	AV Club	September 16, 2010
685	Jack Goes Boating wasn't a particularly witty or insightfully written play to begin with, and much of its elemental charm has dissipated upon being put to film. 	2/5	rotten	Chris Cabin	0	Filmcritic.com	September 16, 2010
685	Making his debut behind the camera, Oscar winner Philip Seymour Hoffman directs like he acts, with a sharp eye for the small details that cut to the soul of a character.	3/4	fresh	Peter Travers	1	Rolling Stone	September 16, 2010
685	As delightfully odd and quirky as you might expect from an actor like Philip Seymour Hoffman, but it also has a strange tone that's hard to put one's finger on.	7.5/10	fresh	Edward Douglas	0	ComingSoon.net	September 15, 2010
685	Hoffman proves himself as sure-handed behind the camera as in front.		fresh	Marshall Fine	0	Hollywood &amp; Fine	September 15, 2010
685	Carries an overpowering scent of writerly affectation.	C-	rotten	Nick Schager	0	Lessons of Darkness	September 15, 2010
685	To say this snoozy, awkward movie is an 'acting showcase' would be unfair to the vastly superior work these performers have done elsewhere.	2/5	rotten	Geoff Berkshire	0	Metromix.com	September 15, 2010
685	It's a mighty awkward adaptation for such an uncomplicated project...	2/5	rotten	Aaron Hillis	1	Time Out	September 15, 2010
685	Hoffman reveals Jack the sad sack to be an odd, inarticulate Buddha, willing to put in the work it takes for growth.		fresh	Jake Coyle	1	Associated Press	September 14, 2010
685	[A] pleasure of a film.		fresh	Dan Kois	1	Village Voice	September 14, 2010
685	We get a scattering of those breathless hushes that, in the theatre, always make me wish I'd ordered a Scotch for the intermission. Yet there is, for all that, something impressive in the very doggedness of the project, and in Hoffman's dedication...		fresh	Anthony Lane	1	New Yorker	September 14, 2010
685	One of the most gifted actors of his generation, Philip Seymour Hoffman makes his debut behind the camera, even while starring in the title role, and the verdict is ... a deep disappointment. 	2/4	rotten	Rick Groen	1	Globe and Mail	September 14, 2010
685	It's not easy to adapt a stage play to the screen and make it seem like something other than canned theater, a problem directors have dealt with throughout the history of cinema.	1.5/4	rotten	Andrew Schenker	0	Slant Magazine	September 12, 2010
685	You feel trapped with these people who have allowed their lives to become mundane hells and for some reason are forcing you to share it with them.	2/5	fresh	Katey Rich	0	CinemaBlend	September 10, 2010
685	Glaudini expects character tics to substitute for plot development.	2/5	rotten	Amber Wilkinson	0	Eye for Film	February 12, 2010
685	An encouraging film for the large Philip Seymour Hoffman fan club -- he directs with the same energy and integrity he brings to his acting.		fresh	Kirk Honeycutt	1	Hollywood Reporter	January 25, 2010
685	A sensitively rendered piece which unfortunately lacks sufficient heft to work as either a romantic drama or a musing on life's daily miseries.		rotten	Tim Grierson	0	Screen International	January 25, 2010
685		3/5	fresh		0	Empire Magazine	November 4, 2011
685		3.5/5	fresh	Dave White	0	Movies.com	April 4, 2011
685		3/4	fresh	Rene Rodriguez	1	Miami Herald	January 31, 2011
685		3/5	fresh		0	NOW Toronto	September 13, 2010
686	Shockingly, talented performers such as Eckhart and the usually reliable character actor Nighy singed on the dotted line for this fetid fishbowl of a frightfest that seems as inconsequential as a pair of Frankenstein's high-water pants.	1.5/4	rotten	Frank Ochieng	0	SF Crowsnest	November 10, 2018
686	There's treating a ridiculous story seriously, and then there's believing that a ridiculous story is serious, and I, Frankenstein falls into the latter category.	4/10	rotten	Jennifer Heaton	0	Alternative Lens	November 1, 2018
686	Adam's search for the meaning of his life slows the pace,... By the time the final crusade takes place, the audience's interest has diminished almost completely.		rotten	Sarah Gopaul	0	Digital Journal	October 31, 2018
686	Succumbing to the worst possible scenario for a film like this, I, Frankenstein is a boring and poorly written attempt at establishing the infamous creature as an action icon.	4/10	rotten	Aaron Peterson	0	The Hollywood Outsider	October 12, 2018
686	If Victor Frankenstein considers his creature an abomination, and he traditionally does, then everyone involved in I, Frankenstein should take a leaf out of his book. 		rotten	Sarah Ward	0	Flicks.com.au	July 16, 2018
686	So jump on the back of the nearest flying Gargoyle and float to your local movie theater - hopefully at midnight - to enjoy the most irresistible techno-goth, emo-monster extravaganza that's come out in quite a while.		fresh	Annalee Newitz	0	io9.com	May 23, 2018
686	Visually spectacular with a first-rate cast, I, Frankenstein is hampered by a predictable script.	B-	fresh	Stephen Schaefer	0	Boston Herald	November 29, 2017
686	The film is more of a generic action-fantasy based on a graphic novel, rather than the book by Mary Shelley, so don't expect it to be emotionally moving. 	3/5	rotten	Reagan Gavin	0	The Times of India	November 16, 2017
686	The monster might live, but unfortunately it gets lost within all the chaos surrounding him.	2.5/5	rotten	Francesca Rudkin	0	New Zealand Herald	September 8, 2017
686	Writer-director Stuart Beattie and his cast and crew tear into their bad idea with vigor.	1.5/5	rotten		0	Cinemixtape	April 14, 2016
686	The effects are poor, the dialogue is laughable, and despite Aaron Eckhart's valiant efforts, the whole thing feels like a cheesy TV movie.	D-	rotten	Chris Stuckmann	0	ChrisStuckmann.com	April 23, 2015
686	Here's hoping there's no follow-up to the amazingly dull adventures of Frankenstein's Monster.		rotten	Felix Vasquez	0	Cinema Crazed	October 23, 2014
686	It takes less than four minutes to realise that this Underworld-style, graphic novel adaptation won't keep anyone in the audience sitting bolt upright for long.	1/5	rotten	Graham Young	0	Birmingham Mail 	October 10, 2014
686	Humanity's fate hangs in the balance, but it's hard to work up much excitement for the routine CGI-boosted battles between good and evil forces, or for the less than sparky rapport between Eckhart's Monster and Strahovski's lissome blonde scientist.		rotten	Jason Best	0	Movie Talk	June 15, 2014
686	I, Frankenstein leaves itself open to be franchised, but the chances of that happening are equal to Eckhart putting this film at the top of his resume.	C-	rotten	Bill Clark	0	FromTheBalcony	June 3, 2014
686	Even the title card is garish	D+	rotten	Jack Giroux	0	Film School Rejects	May 23, 2014
686	Even the most avid action junkies would have a hard time not rolling their eyes at the blandness of it all.	2/5	rotten	Jeff Beck	0	Examiner.com	May 12, 2014
686	If a worse studio film comes out this year, we're in deep trouble, people. This film is so bad it will hurt your brain. And even if you leave your brain at home, your spinal column will still object...[a] godawful, lame-brained mess of a movie. 	0/5	rotten	Jim Schembri	0	3AW	March 21, 2014
686	I, Frankenstein, with its monster reinvented as a superhero, is a fairly predictable action movie. Shelley would not have approved.		rotten	Evan Williams	0	The Australian	March 21, 2014
686	Only in occasional, uncanny moments - when someone uses an iPhone, or gets off a tram - does this world appear to intersect in any way with our own.	2/5	rotten	Jake Wilson	0	Sydney Morning Herald	March 21, 2014
686	It is disappointing and you look at all the talent that's gone into it. I was really underwhelmed by Strahovski's performance, I must say.	2.5/5	rotten	Margaret Pomeranz	0	At the Movies (Australia)	March 18, 2014
686	The numerous battles are confusingly handled and the actors aren't given many opportunities given the dialogue they're forced to speak. 	1.5/5	rotten	David Stratton	0	At the Movies (Australia)	March 18, 2014
686	Devoid of any appeal that isn't concentrated around star Aaron Eckhart's impeccably-sculpted muscles, this effects-laden lump of cinematic coal is as nonsensical and ill-conceived as it is boring.	D-	rotten	Glenn Dunks	0	Quickflix	March 18, 2014
686	An animated corpse of a film about a reanimated one.	1.5/5	rotten	Tom Glasson	0	Concrete Playground	March 17, 2014
686	There are a lot of people local and abroad responsible for this dismal film.	1/5	rotten	Damien Straker	0	Impulse Gamer	March 16, 2014
686	The last thing this film wants to do is make a believable world.	2/5	rotten	Andrew Osmond	0	SFX Magazine	February 21, 2014
686	Ay-yi-yi, Frankenstein.	1/5	rotten	Steve Newall	0	Flicks.co.nz	February 13, 2014
